Restaurant Name,Longitude,Latitude
Taj Bano - ITC Mughal,78.044095,27.160934
G Thal,0.0,0.0
Dawat-e-Nawab - Radisson Blu,78.057044,27.163303
The Latitude - Radisson Blu,78.057044,27.163303
Dasaprakash Restaurant,78.01505278,27.16510833
The Charcoal Chimney,78.04299,27.159795
Sheroes Hangout,78.040165,27.16185
Bon Barbecue,0.0,0.0
Chapter 1 Cafe,0.0,0.0
Pind Balluchi,78.04725,27.15777222
Pizza Hut,78.03471389,27.16169444
Tea'se Me - Rooftop Tea Boutique,0.0,0.0
Thaaliwala,78.045359,27.158822
650 - The Global Kitchen,72.5375741,23.01045111
Patang - The Revolving Restaurant,72.572009,23.0261651
Huber & Holly,72.5123947,23.0383109
@Mango,72.5017644,23.0401633
Fozzie's Pizzaiolo,72.5098065,23.0330688
La Pino'z Pizza,72.5124872,23.0382314
Mocha,72.511307,23.0318508
Blue -  Rooftop Cafe Restaurant Bistro,72.5570374,23.0290619
MoMo Caf�� - Courtyard By Marriott,72.5115815,23.027929
Cryo Lab,72.55998429,23.02874796
Swati Snacks,72.55903311,23.02443364
Brick Kitchen,72.5316389,23.0643038
Kabir Restaurant,72.5239649,23.04850469
Puffizza,72.53774978,23.04619268
Cafe Alfresco,72.5498285,23.0437235
The Cafe Baraco,72.5504755,23.0443367
Nini's Kitchen,72.5072645,23.0117723
Yanki Sizzlers,72.5181257,23.0534466
The Garden Cafe - The Fern,72.5222172,23.0640914
Mazzo,72.5281083,23.0418026
Turquoise Villa,72.5434513,23.0285142
Aryan Family's Delight,81.834502,25.454648
Bean Here,81.83316667,25.45343611
Bikanerwala,81.832616,25.451517
Dewsis,0.0,0.0
Friends Forever,81.835585,25.457687
Hotel Ravisha Continental,0.0,0.0
KFC,81.839744,25.449659
McDonald's,81.834279,25.450329
Pind Balluchi,0.0,0.0
Pizza Hut,0.0,0.0
Subway,0.0,0.0
Tandoor Restaurant,81.860187,25.443994
The BrewMaster,81.83279631,25.45164569
The Tamarind Tree,81.834841,25.459775
Cafe El Chico,81.83616667,25.44987222
Eat On,81.834236,25.450377
Hot Stuff,81.841889,25.45235
Paradise,81.83168056,25.45031667
Sagar Ratna,81.859682,25.457116
Moti Mahal Delux,81.834492,25.454697
Makhan Fish and Chicken Corner,74.884359,31.64362
Charming Chicken,74.884384,31.644532
Ahuja Milk Bhandar,0.0,0.0
Crystal Restaurant,74.875878,31.635658
Brijwasi Chat Bhandar,74.87575556,31.63488333
Bubby Fish & Chicken Corner,74.875828,31.635671
Bon Gateau,0.0,0.0
The Yellow Chilli,74.86276111,31.65558889
La Roma Pizzeria,74.86299167,31.65044167
Sakhis Watz Kukin,74.8649101,31.6466891
The Kulcha Land,74.86416667,31.65319167
Shudh Restaurant,74.87981389,31.62404722
Bade Bhai Ka Brothers' Dhaba,74.87461944,31.62394722
Bharawan Da Dhaba,74.87833333,31.62615278
Brothers Dhaba,74.877666,31.625981
Brothers' Amritsari Dhaba,74.87957778,31.62261111
Gurdas Ram Jalebi Wala,0.0,0.0
Kesar Da Dhabha,74.873005,31.624386
Beera Chicken Corner,74.883997,31.641991
Surjit Food Plaza,74.877002,31.644818
Kanha Sweets,0.0,0.0
Kream N Krunch,75.34601667,19.87621944
Balbeer's Kitchen & Bar,0.0,0.0
Angeethi Restaurant,75.35394167,19.87473333
Domino's Pizza,75.340775,19.87610556
Hotel Laadli,75.3671268,19.8755223
Indiana Veg Restaurant,75.360232,19.874449
Madhuban Restaurant - Welcome Hotel Rama International,75.358888,19.875908
Mauj Restaurant,75.36479167,19.87642778
Naivedya,75.3684187,19.874103
d' Curry House,75.316722,19.875337
Mokoholic Juice Bar,0.0,0.0
Ashoka's Veg Restaurant,75.32340278,19.87963056
Kareem's Fine Dining,75.32350278,19.88025556
That Baat,75.322405,19.875016
Bhoj Restaurant,75.317475,19.87802778
Downside Up,0.0,0.0
Kareem's Kabab & Biryani,75.37235278,19.87699444
Great Sagar Restaurant,75.321461,19.888716
Kailash Restaurant,75.31889444,19.86696944
Yalla Yalla,0.0,0.0
Sultans of Spice,77.61542793,12.93328392
The Fatty Bao - Asian Gastro Bar,77.64539558,12.97022064
Toit,77.64070876,12.9791658
Three Dots & A Dash,77.64048882,12.98041024
Bombay Brasserie,77.645748,12.970324
Glen's Bakehouse,77.64062494,12.97909556
Onesta,77.64368467,12.97845292
Onesta,77.59679094,12.90622878
ECHOES Koramangala,77.615797,12.934179
Truffles,77.61429269,12.93329764
The Black Pearl,77.61615515,12.93436454
Eat Street,77.625999,12.939496
Koramangala Social,77.61413042,12.93566181
AB's - Absolute Barbecues,77.6993861,12.94993396
Flechazo,77.696664,12.97537691
Onesta,77.5709967,13.0291977
Communiti,77.60817859,12.97253153
Big Brewsky,77.68323686,12.91304096
Hoot,77.6784,12.914264
Farzi Cafe,77.5960137,12.9721612
Black N White Cafe,77.419399,23.211529
Maybe There,0.0,0.0
Sagar Gaire Fast Food,77.435361,23.214294
The Kasbah,77.41722744,23.18499152
Bake N Shake,77.434976,23.214459
10 Downing Street,77.429989,23.232357
Chi Kitchen,0.0,0.0
Pizza Hut,77.429845,23.232537
Kafe Kulture,0.0,0.0
Violet Hour,77.3796051,23.26626099
Bapu Ki Kutia,77.433571,23.233219
Da pizzeria,0.0,0.0
Papa Mexicano,77.43702042,23.23079116
Bake N Shake,0.0,0.0
Manohar Dairy And Restaurant,77.434007,23.234249
Manohar Dairy And Restaurant,77.408236,23.264015
Kebabsville - Sayaji Hotel,77.373573,23.218998
Indian Coffee House,77.401663,23.234631
The Urban Socialite,0.0,0.0
Bake N Shake,77.398886,23.235123
Tyre Patty,0.0,0.0
Silver Streak,85.846838,20.286333
Barbeque Nation,0.0,0.0
Central Perk 7,85.81781287,20.32553933
The Chicken Dinesty,85.81856667,20.32634444
Taste Of China,0.0,0.0
Michael's Kitchen,85.83394811,20.31149633
Mamma Mia - Mayfair Lagoon,85.819178,20.301785
99 North Restaurant,85.80823611,20.34306944
Adda,85.82272222,20.353675
Chill Ummm,85.825257,20.35324774
Lal Qila,85.82685,20.35299167
Richard's Kitchen & Coffee Bar,85.82599327,20.35343289
Aangan Horizon,85.82289287,20.34347604
Brewberrys The Coffee Bar,85.81112333,20.34314407
Chai Break,0.0,0.0
JUGAAD JN.,85.82225987,20.35348061
Cha cTea,85.84295925,20.29322917
Food Fever,85.84516996,20.29575519
Mainland China,85.818494,20.292363
Eram Rooftop,85.82669624,20.28398889
The Night Factory,76.801234,30.71005476
Brooklyn Central,76.8009555,30.7050693
Chili's,76.8007752,30.7056682
Kylin Experience,76.80064,30.7056102
Mocha,76.8008653,30.7051482
Pirates of Grill,76.8009555,30.705775
Barbeque Nation,76.8051917,30.7257045
TGI Friday's,76.8063634,30.7249431
Pal Dhaba,76.801316,30.7194841
Midnight Chef,76.76560555,30.72476574
Nik Baker's,76.76055595,30.72152328
OvenFresh,76.7606106,30.7216086
Super Donuts,76.76028337,30.72137975
Taco Bell,76.75984483,30.72114167
Karim's,76.8009793,30.7306181
Virgin Courtyard,76.7976205,30.7334795
Burgrill,76.7978909,30.740827
Uncle Jack's,76.7972148,30.7408896
That Madras Place,80.250744,13.0058006
Haunted,80.2206723,13.0864385
Pantry d'or,80.2191037,13.0918088
Palmshore,80.20881157,13.02977985
Chili's,80.264151,13.058616
Writer's Cafe,80.25722075,13.05434714
Fusilli Reasons,80.24851944,13.08187778
Ciclo Cafe,80.24243889,13.02239444
Kaidi Kitchen,80.26147,13.044694
Bombay Brasserie,80.251865,13.066762
Maplai,80.23644167,13.06418056
Paradise,80.24998214,12.97279291
L'amandier,80.25479067,13.02701773
Palmshore,80.17456822,13.02627908
Palmshore,80.2752348,13.02628637
Basil With A Twist,80.24226844,13.04964535
Barbeque Nation,80.23311,13.045479
AB's - Absolute Barbecues,80.231598,12.981615
Coal Barbecues,80.21811381,12.98604688
Pind,80.221898,12.975996
Kuchi n Kream,76.9720757,11.01629845
Haribhavanam Hotel,76.995667,11.022477
Kites Cafe,77.015393,11.025083
Zucca Pizzeria,77.00700302,11.02483917
Burger Ka Baap,76.99959444,11.02216944
The Cascade Restaurant,76.99501667,11.02127778
24 Plus Cafe & Restaurant,76.971082,10.96185
Valarmathi Kongunaatu Samayal,76.976268,11.001852
Bird On Tree,76.98431119,11.00863836
Tim's Bistro,76.9754397,11.0030085
Batlivala & Khanabhoy,76.98624135,11.00175265
Cafe Totaram,76.98187642,11.00076241
Cream Centre,76.97649444,11.00366944
On The Go,76.975525,11.00368056
Sree Annapoorna,76.95173611,11.00668611
That's Y Food,76.95295,11.010375
CakeBee,76.94465239,11.02611735
Yari,76.940432,11.02091
Cream Stone,76.9983492,11.02229761
Barbeque Nation,76.96330278,10.99413611
The Punjabi Essence Restaurant,0.0,0.0
Tirupati Restaurant,0.0,0.0
Anandam,78.053162,30.335259
Town Table Restaurant,78.060221,30.340722
Kalsang Friends Corner,78.062543,30.346994
The Great Indian Pub,78.06802238,30.36128079
BMG - All Day Dining,78.06888981,30.36268594
Punjab Grill,78.067079,30.359722
TBistro,78.054222,30.332735
Y Cafe & Restaurant,78.049117,30.328174
Eddie's Patisserie,0.0,0.0
First Gear Cafe,0.0,0.0
Dunkin Donuts,78.070453,30.366322
Doon Darbar,78.04026667,30.31952778
Razzmatazz,0.0,0.0
Barbeque Nation,78.061187,30.3425093
Black Pepper Restaurant,78.046106,30.327968
Cafe Marigold,0.0,0.0
Jalapenos,78.07715102,30.37220198
Kalsang AMA Cafe,0.0,0.0
Desire Foods,77.3066401,28.4900591
Knight Rock,77.304776,28.4901567
Punjab Restaurant,77.305563,28.4901368
Raju Dhaba,77.3061016,28.4900979
Rakheja Bakery,77.3057446,28.490062
Snax Points,77.3053835,28.4901198
Aggarwal Sweet Corner,77.30274167,28.49629167
Kashyap Vaishno Dhaba,77.303542,28.4959154
Total Food Court,0.0,0.0
The Chaiwalas,77.3000877,28.4262842
Cafe And More,77.2905651,28.4946638
Green Chick Chop,77.2905276,28.4946804
Kolkata Hot Kathi Rolls,77.2918292,28.4922473
Aapki Rasoi,77.2918292,28.4990636
Fusion Food Corner,0.0,0.0
Punjabi Rasoi,77.292431,28.4923251
Kebab Xpress,77.3074479,28.4698631
McDonald's,77.3074479,28.4695043
Suruchi,77.3074479,28.4701322
Berco's,77.3072684,28.4700256
Dunkin' Donuts,77.3074031,28.4693655
The Chocolate Room,77.3074031,28.4693655
Baskin Robbin,77.3074479,28.469594
Popcorn Fusion,77.3074031,28.4693655
Subway,77.3074928,28.4700019
KFC,77.30706006,28.46980656
Barbeque Nation,77.3073785,28.4698629
Yo! China,77.3074031,28.4693655
Giani's,77.3130127,28.3980691
Momo-Cha,77.3130127,28.3979794
Shree Rathnam,77.3128332,28.397424
Mirage Restro Bar,77.3131025,28.3978083
Jai Jagannath Hotel,77.294319,28.4937692
Gelato Vinto,77.3139102,28.3868454
Maggi Point,77.3140449,28.3869029
Angaar,77.3056977,28.4719854
TcozY,77.3066401,28.4722089
The Retriever,77.3062507,28.4723428
Bangali Sweets & Restaurant,77.3153578,28.4534629
Silver,77.316429,28.446715
Chill 'N Grill,77.2900667,28.3954463
Punjabi Restaurant,77.2874809,28.3939512
Standard Chicken Point,77.2875524,28.3940171
The Grillz & Gravy,77.2922781,28.3982684
Cakes 'n Bakes - Park Plaza,77.2969459,28.4292178
Cafe Bite,77.3144487,28.383665
Cafe Light,77.3144877,28.3837046
Little Cafe,77.3145373,28.3836738
Momo-Cha,77.3291609,28.3754863
Oregano India,77.3266079,28.3689797
Sagar Bakery,77.3270132,28.3692291
Smugglers,77.329628,28.3702087
Welcome,77.3288978,28.3777541
Giani's,77.3270132,28.3692291
Invitation,0.0,0.0
New Dilight,77.3295018,28.3730138
Chimney,77.319026,28.3725172
Chopstick,77.3185858,28.371835
Hot & Tasty Chinese Food,77.3184832,28.3719511
Sanjha Chulha,77.32157,28.3692881
Frontier,77.31429167,28.38339444
Oxy Lounge,77.3244365,28.384502
City Dhaba,77.3144456,28.3811924
Garam Masala,0.0,0.0
Mittal Fast Food,77.32425,28.38471389
Al Bake,77.3229299,28.395009
Anupam Sweet,77.3222568,28.3949008
Cafe Coffee Day,77.3236112,28.3952671
Chicago Pizza,77.3217184,28.3950296
Crispy Crust,77.3241683,28.3950992
Frontier,77.3235114,28.3951274
Gulab,77.3239437,28.3952906
Hunger Cure Express,77.3217312,28.3946937
Maitre Patissier,0.0,0.0
Momo-Cha,77.3224363,28.3951869
Nirula's,77.292179,28.452631
The Grub House,77.323244,28.3950834
Twenty Four Seven,77.3234608,28.3950913
Cafe Parmesan,77.3236479,28.3950766
Briosca,77.3234235,28.3952798
Burger Point,77.3220773,28.3949736
Cafe Grub Up,77.3235233,28.395196
Cakes At Bhawanas,77.317231,28.393261
Chaudhary Bhojnalaya,77.3240517,28.3953389
Chickenette,77.3244107,28.3951035
Giani,77.3216428,28.3951385
Green Chick Chop,77.3244107,28.3951932
Hash Stix,77.32343964,28.39483205
Juice On Go,77.32328642,28.39527358
Keventers,77.3218081,28.3947688
MD's Kebabs & Curries,77.3244107,28.395283
Perfect Bake,77.29659833,28.43002333
Perfect Bake,77.3231543,28.3952545
Sethi's Delicacy,77.3244651,28.3950376
Subway,77.3219427,28.3948264
Caf�� Bogchi,77.32380275,28.39572041
Ashoka Restaurant,77.3203273,28.4104693
Baskin Robbins,77.3201927,28.4107707
China Hot Pot,77.3192063,28.4106963
Handi Chhadeyan Di,77.3185323,28.4106593
Hungrill,77.3190765,28.4108198
Kant Khana Khazana,77.318667,28.4106772
Open Yard,77.3199015,28.4095652
Recipe Badshah,0.0,0.0
The Chai Cafe,77.3185772,28.4108878
Apna Restaurant,77.3190262,28.4105451
Chaudhary Chaap & Chinese,77.3187017,28.4106649
Chings Chinese,77.3200132,28.4118307
Food On Wheels,77.3202824,28.4120355
Gulshan Hotel,77.3203273,28.4104693
Maa Kali Foods,77.3196991,28.4104999
The Street Kitchen,77.3185772,28.4107084
United Kitchen,77.3189708,28.4120254
Eat N Treat,77.3266023,28.4101024
Hotel Ekant,77.329167,28.4101795
Momo-Cha,77.3288978,28.4106029
Paradise Inn,77.3275764,28.4103725
Red Chilli,77.326744,28.4099515
Shiv Restaurant,77.3278324,28.4101647
Sohan Sweets & Namkeen,77.3279106,28.4103306
The Binge Box Cafe,77.3279106,28.4105998
Tmos Moving Feast,77.32609671,28.4101156
Tmos Cafe Corner,77.326227,28.409801
Parkash Dhaba,77.3138205,28.417529
Sanjha Chulha,77.3144487,28.4175882
Hareram Bikanerzaika,77.2969594,28.4304159
Kulcha Paaji,77.2967664,28.4317132
Shree Bikaner Misthan Bhandar,77.2964432,28.4301217
The Hub - Gourmet Bakers & More,0.0,0.0
Anand Dhaba,77.2963379,28.4298355
Bikaneri Sweets & Restaurant,0.0,0.0
Delicieux Ice Cream Rolls,77.2969354,28.4300562
Flying Tandoor,77.291919,28.4221037
Food Station,0.0,0.0
Grub Hub,77.2964494,28.4296999
Punjabi Chulha,77.2965369,28.4298396
Purani Dilli Da Swad,77.2966226,28.4301909
The BBQ Garden,0.0,0.0
The Chaiwalas,77.3002223,28.4263417
Funk House Cafe,77.31297973,28.43892133
Shiksha Fast Food,77.315069,28.4353341
Hungry Head,77.3150688,28.4353375
Tandoori Hut,0.0,0.0
Lalit Kathi Rolls Momos,77.3211256,28.4334516
Tamasha In Tafree,77.3212535,28.4334249
Oh My!,0.0,0.0
Butter & Grace,77.309147,28.446933
Green Chick Chop,77.317127,28.4465451
Snacks Bar,77.315795,28.4452616
Ahata,77.31723889,28.44589444
Fritrolla,0.0,0.0
KitchenYard,0.0,0.0
Meghansh Bakery,77.3170515,28.4466361
Oh My !,77.3159508,28.4549967
The Dark Hour - Kitchen,0.0,0.0
Anupama Sweets & Family Restaurant,77.3149118,28.4718644
Shree Rathnam,77.3107195,28.471413
Bikaner Misthan Bhandar,77.3108138,28.471302
King's Kitchen,77.3108138,28.471302
Muradabadi Chicken Biryani Corner,77.3060306,28.4749127
The Black Kettle,77.3105616,28.4711559
Desi Tadka,77.30693936,28.48429689
Destination Live,77.3062811,28.4807864
Kay's Bake Land,77.3116575,28.480381
Kay's Food Land,77.3104099,28.4805482
Laziz Restaurant,77.30677778,28.48426667
Le Chef Restro Bar,77.3104996,28.480467
Republic of Chicken,77.3107689,28.4805821
Tanishka Restaurant & Caterers,77.3113972,28.4805517
The Tandoori Times,77.3115506,28.4804188
Twist of Italy,77.3109543,28.4807634
Aggarwal Sweets And Caterers,77.3066403,28.48420819
Biryani Bot,77.311746,28.4805778
Caf�� Kitchen,77.3114869,28.4808293
Evergreen Sweets & Restaurant,77.3106046,28.4803991
Magic Spice Wok,77.3113363,28.4806939
Magical Momos,77.3104099,28.4806379
Sam's Bake Shop,77.3103201,28.4808985
Shri Bikaner Misthan Bhandar,77.3092797,28.4773757
Tasty Dhaba Family Restaurant,77.3060567,28.474531
U & I,77.3056065,28.4807304
Cravings,77.28759091,28.46626355
Evergreen Tandoori Night,77.28919957,28.46191014
Prelibato,0.0,0.0
Aravali Owls,0.0,0.0
Chicken Inn Family Meat Shop,77.30027778,28.46118611
Mother's Kitchen,0.0,0.0
Domino's Pizza,77.3001795,28.4609554
Green Chick Chop,77.2886873,28.460556
Punjabi Culture,77.2978395,28.4622059
Three Olives,77.30083365,28.46227858
Aggarwal's Bikaner Mishthan Bhandar,77.2847783,28.46117
Aravalli Owls,0.0,0.0
Chatny Delight,77.2988233,28.4621065
Harmann Restaurant,77.29056667,28.46681111
Kulcha King,77.2845595,28.4601453
Royal Bakers,77.2999207,28.4614258
Touch of Spice,77.29738433,28.46210674
Hunger Cure,77.2983871,28.4376977
Sanjha Chulha,77.2983353,28.4375489
Queens Cakes,77.2984265,28.4370903
Sri Meenakshi South Indian Food,77.2990075,28.4375707
Sardar A Pure Meat Shop,77.2670505,28.3959758
Invitation Restaurant,77.3239171,28.363238
Kaushik Bakery,77.3241415,28.3632142
Rama Vaishnav Bhojnalaya,77.3259973,28.3638989
Shiv Saras Vyanjan,77.3282696,28.3691677
Shree Bikaner Misthan Bhandar,77.32705828,28.36942587
Shree Bikaner Misthan Bhandar,77.3264093,28.3633036
Standard Family Restaurant,77.3260374,28.3633487
The Hunger End,77.3285388,28.3686544
Pizza Express,77.3262953,28.3630576
Anupam Sweets & Restaurant,77.3396661,28.4087438
Caramel,77.33637929,28.40775168
Chaska Restaurant,77.3364513,28.4086778
Club Pizzeria,77.3397558,28.4085728
Gupha,77.34231301,28.41226833
Indian Gourmet,77.3409272,28.4081056
Tandoori Zaaika's,77.336292,28.4102194
TCD Cake & Bake,77.3372048,28.4098256
The Grill Darbar,77.33666,28.4080574
Urban Cuisine,77.3409826,28.4080719
Mister Mughal,77.3423218,28.4067402
The Hub,77.3315619,28.3765371
Bake Your Dreamz,0.0,0.0
Green Chilly Chinese Food,77.3328117,28.3764571
Mom's Kitchen,77.3299747,28.3763294
The Baking Treats N More,0.0,0.0
Twin Brothers,77.3167822,28.3865773
Aggarwal Sweets Centre,77.2899232,28.4997177
Bawarchi,77.29385857,28.49820594
D ART of Flavour,77.2937593,28.4982147
Italia Cafe by Aura,77.2903929,28.5000937
Pizza Street,77.2903,28.50064
Rock Cafe,77.2869976,28.4727738
Sardaar Ji Chaap & Rolls,77.2896526,28.49916279
Spice Wok,77.2930411,28.4992231
Vrindavan Sweets & Restaurant,77.2902208,28.5002348
Yummy Cake,0.0,0.0
Bikaner Sweets & Bakers,77.2940734,28.4938048
Burger Xpress,77.2921516,28.4989698
Da Pizza Zone,77.2918806,28.4990357
Finger Licious,77.2846781,28.4609284
Med E Taste,77.2847168,28.4609545
Punjabii Tandoor,77.2997286,28.462227
Shankar Sweets,77.29654722,28.49710833
Tasty Bites,77.2899124,28.4997138
The Street- Curries & Grills,77.290565,28.489496
Bakers Delight - The Atrium,77.283011,28.489796
On The Rocks - The  Atrium,77.283011,28.489796
World Cafe - Vibe by The LaLiT Traveller,77.3060732,28.4729124
Chaudhary Ke Mashhoor Paranthe,77.37444167,28.63601389
Thakur Bakers,77.37419167,28.63602222
FoodByMom,77.369326,28.635083
Mr. Brown,77.378751,28.637449
Mitalis Kitchen,77.31548297,28.63823809
The Big Scoop,77.31069862,28.6411332
9 Mars Lounge,77.36989718,28.63423199
Barista,77.37024722,28.63404167
Baskin Robbins,77.3704,28.63392778
Burger King,77.36986466,28.63388299
Cafe Coffee Day,77.37020833,28.63404722
Chinese X'Press,77.36986466,28.63388299
Cinch,77.36972552,28.63412753
Costa Coffee,77.370576,28.634123
Domino's Pizza,77.36981537,28.63407809
Dosa X'press,77.36972786,28.63378764
Kebab Xpress,77.36959241,28.63383826
Let's Noodle,77.36971814,28.63421758
McDonald's,77.37036925,28.63401924
Mx Corn,77.36987706,28.63431586
Dunkin' Donuts,77.37019444,28.634175
Haldiram's,77.37023715,28.6339389
Pind Balluchi,77.37016473,28.63397039
Maini Restaurant,77.3252184,28.6698582
The Dosa King,77.3231543,28.6644658
Baba Au Rhum,73.75574991,15.57668259
Burger Factory,73.74360556,15.58565833
Club Cubana,73.76688333,15.57482778
Curlies,73.74229444,15.5696
La Plage,0.0,0.0
St. Anthony's,73.74909167,15.56155
Britto's Bar & Restaurant,73.74947806,15.56129549
Fat Fish,73.76363333,15.55656111
Martin's Corner,73.91433611,15.30389722
Infantaria,73.76043056,15.54659444
Souza Lobo,73.75573611,15.54441944
Fisherman's Cove,73.76817222,15.51683333
Calamari,73.7666682,15.5062047
The Fisherman's Wharf,73.95088889,15.15794444
LPK Waterfront,73.7834595,15.51315
Ritz Classic,73.82691111,15.49860278
The Black Sheep Bistro,73.825364,15.496162
Cafe Al Fresco by Cantina Bodega,73.827423,15.49395
The Fisherman's Wharf,0.0,0.0
Antares,0.0,0.0
K Lab,77.0393103,28.4248315
Pind Balluchi,77.0392204,28.4249125
Punjab Grill,77.0971178,28.5030769
Zambar,77.0971853,28.5026128
Cakes & More,77.0420091,28.5114162
Kwality Wall's Swirl's,77.0419641,28.5114567
Yo! Dimsum,77.0420091,28.5115059
Mx Corn,77.0418253,28.5114067
Red,77.08785083,28.44070881
Rocketchefs,77.0855313,28.4423933
The Fresh Chicken Store,77.0757671,28.4418793
Achoos Food Corner,77.0787681,28.4347278
Aha Bites,77.0898569,28.4308575
Ancient Spice,77.0780576,28.432548
Chimney - The Takeaway,77.078405,28.440599
Costa Coffee,77.0735119,28.4319102
Good to Go,77.0738947,28.436274
Gopi Sweets & Caters,77.0787448,28.4346864
Late Night Food,0.0,0.0
Lavi Foji Dhaba,77.081492,28.4406523
Narayan Fast Food Home,77.0762723,28.4353217
OMG Kitchenz,77.0728193,28.4370922
OMG Tiffinz,77.0728605,28.4371161
Sardarji Chicken Point,77.0754948,28.4394519
Solty Hotel,77.0837565,28.430634
Tanishk Gourmet Indian,0.0,0.0
The Burger Chef,77.0756612,28.4419493
Club Tokyo - Best Western Skycity Hotel,77.0347151,28.4580879
Lattitude - Skycity Hotel,77.0349627,28.4582412
Bisque Bakery,77.0857204,28.4807592
